,cluster_dbscan
50.16.6.87,0
50.17.207.130,0
50.19.83.36,0
50.31.185.52,0
50.62.160.65,0
51.255.93.29,0
52.0.195.54,0
52.1.10.174,0
52.165.231.192,0
52.168.138.145,0
52.179.17.38,0
52.183.114.173,0
52.2.165.29,0
52.2.2.39,0
52.2.25.92,0
52.2.254.235,0
52.200.196.186,0
52.200.226.78,0
52.201.55.51,0
52.203.210.222,0
52.205.114.175,0
52.21.175.26,0
52.21.181.234,0
52.21.29.241,0
52.21.45.57,0
52.218.144.27,0
52.218.160.7,0
52.218.193.147,0
52.22.245.163,0
52.23.3.197,0
52.26.179.183,0
52.27.241.27,0
52.3.142.168,0
52.3.28.244,0
52.3.45.52,0
52.3.50.83,0
52.33.245.124,0
52.4.191.175,0
52.4.62.11,0
52.4.79.23,0
52.44.18.121,0
52.45.159.13,0
52.45.217.171,0
52.45.45.104,0
52.46.8.28,0
52.5.217.233,0
52.5.25.66,0
52.5.43.161,0
52.5.72.221,0
52.51.65.230,0
52.54.194.199,0
52.54.26.246,0
52.55.152.195,0
52.6.211.205,0
52.6.212.75,0
52.6.225.23,0
52.7.208.137,0
52.7.223.89,0
52.70.92.239,0
52.72.159.231,0
52.72.29.148,0
52.72.99.35,0
52.73.173.215,0
52.73.182.32,0
52.84.118.19,0
52.84.118.3,0
52.84.121.155,0
52.84.128.133,0
52.84.128.163,0
52.84.128.195,0
52.84.128.225,0
52.84.128.38,0
52.84.128.4,0
52.84.128.80,0
52.84.130.195,0
52.84.14.102,0
52.84.14.157,0
52.84.14.161,0
52.84.14.2,0
52.84.14.48,0
52.84.14.60,0
52.84.63.106,0
52.84.63.190,0
52.84.63.201,0
52.84.63.246,0
52.84.63.28,0
52.84.63.30,0
52.84.63.6,0
52.84.64.129,0
52.84.64.19,0
52.84.64.252,0
52.84.7.97,0
52.84.8.215,0
52.85.101.187,0
52.85.101.30,0
52.85.112.112,0
52.85.112.143,0
52.85.112.162,0
52.85.112.173,0
52.85.112.191,0
52.85.112.252,0
52.85.112.55,0
52.85.117.207,0
52.85.117.239,0
52.85.117.66,0
52.85.117.92,0
52.85.131.102,0
52.85.131.167,0
52.85.131.43,0
52.85.133.27,0
52.85.236.238,0
52.85.89.144,0
52.85.89.210,0
52.85.89.221,0
52.85.89.222,0
52.85.89.251,0
52.85.89.68,0
52.85.89.96,0
52.85.90.142,0
52.85.90.2,0
52.85.90.7,0
52.86.141.58,0
52.87.110.167,0
52.87.14.153,0
52.87.161.143,0
52.87.162.133,0
52.87.201.4,0
52.87.4.118,0
52.88.181.177,0
52.94.232.32,0
54.152.127.94,0
54.153.119.33,0
54.156.162.53,0
54.158.61.48,0
54.161.197.102,0
54.163.17.241,0
54.164.173.59,0
54.164.195.169,0
54.172.4.3,0
54.172.47.69,0
54.173.17.31,0
54.174.221.194,0
54.175.191.133,0
54.192.37.195,0
54.192.91.128,0
54.203.246.121,0
54.204.11.64,0
54.208.224.103,0
54.209.252.120,0
54.214.39.227,0
54.225.144.171,0
54.225.153.158,0
54.225.95.181,0
54.231.184.199,0
54.235.191.108,0
54.236.121.69,0
54.239.17.112,0
54.243.102.96,0
54.243.79.104,0
54.69.171.209,0
54.69.172.37,0
54.69.172.44,0
54.80.224.21,0
54.84.9.162,0
54.85.125.121,0
54.86.194.237,0
54.86.203.244,0
54.88.169.206,0
54.88.179.172,0
54.88.232.72,0
54.89.254.217,0
61.213.187.245,0
61.213.187.246,0
62.210.221.14,0
63.241.108.103,0
63.241.108.104,0
63.251.114.136,0
63.251.114.137,0
63.251.210.247,0
64.30.228.118,0
64.74.232.52,0
65.158.47.81,0
65.52.108.11,0
65.55.252.202,0
66.150.118.17,0
66.150.118.30,0
66.242.12.14,0
66.242.15.129,0
67.195.197.76,0
67.215.9.148,0
67.72.99.172,0
68.67.178.111,0
68.67.178.132,0
68.67.178.134,0
68.67.178.138,0
68.67.178.170,0
68.67.178.173,0
68.67.178.176,0
68.67.178.197,0
68.67.178.199,0
68.67.178.230,0
68.67.178.243,0
68.67.178.246,0
68.67.178.252,0
68.67.180.44,0
68.67.180.45,0
69.164.0.0,0
69.166.1.10,0
69.166.1.11,0
69.166.1.14,0
69.172.216.55,0
69.172.216.56,0
69.28.159.151,0
69.28.184.1,0
69.28.187.144,0
69.49.101.57,0
69.58.181.240,0
70.42.146.149,0
72.21.206.140,0
72.251.238.254,0
72.251.244.141,0
72.251.244.142,0
72.30.3.43,0
74.115.0.81,0
74.115.4.67,0
74.115.4.68,0
74.115.4.69,0
74.120.148.202,0
74.120.148.206,0
74.121.136.233,0
74.121.138.167,0
74.121.138.21,0
74.121.138.26,0
74.121.138.36,0
74.121.138.88,0
74.121.138.90,0
74.121.138.92,0
74.121.142.169,0
77.93.254.178,0
85.114.159.118,0
85.114.159.93,0
85.234.130.189,0
91.189.94.4,0
94.23.171.206,0
94.23.73.243,0
95.101.8.62,0
95.154.251.137,0
98.138.49.44,0
98.139.225.43,0
